career,interests,strengths,field,education,learning_rate,time_horizon,risk_tolerance
Product Manager (Tech),"Management, UX, Business, Tech","Leadership, Empathy",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
Product Manager (Tech),"Management, Strategy, Business, Tech","Leadership, Communication",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
Product Manager (Tech),"Management, UX, Tech","Leadership, Empathy",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
Product Manager (Tech),"Management, Strategy, Tech","Leadership, Communication",Science,Bachelor's,Fast,Short (1-2 yrs),Medium
Product Manager (Tech),"Management, UX, Tech","Leadership, Communication",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
Product Manager (Tech),"Management, UX, Business, Tech","Leadership, Empathy",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
Product Manager (Tech),"Management, Strategy, Tech","Leadership, Empathy",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
Product Manager (Tech),"Management, Strategy, Business, Tech","Leadership, Empathy",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
Product Manager (Tech),"Management, Strategy, Tech","Leadership, Communication",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
Product Manager (Tech),"Management, UX, Business, Tech","Leadership, Empathy",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
Product Manager (Tech),"Management, Business, Tech","Leadership, Communication",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
Product Manager (Tech),"Management, Strategy, Business, Tech","Leadership, Empathy",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
Product Manager (Tech),"Management, UX, Business, Tech","Leadership, Empathy",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
Product Manager (Tech),"Management, Strategy, Business, Tech","Leadership, Communication",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
Product Manager (Tech),"Management, Strategy, Tech","Leadership, Empathy",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
Product Manager (Tech),"Management, UX, Tech","Leadership, Communication",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
Product Manager (Tech),"Management, Strategy, Tech","Leadership, Empathy",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
Product Manager (Tech),"Management, Strategy, Business, Tech","Leadership, Empathy",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
Product Manager (Tech),"Management, Strategy, Tech","Leadership, Empathy",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
Product Manager (Tech),"Management, UX, Business, Tech","Leadership, Communication",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
Product Manager (Tech),"Management, UX, Strategy, Tech","Leadership, Communication",Science,Bachelor's,Fast,Short (1-2 yrs),Medium
Product Manager (Tech),"Management, UX, Business, Tech","Leadership, Communication",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
Product Manager (Tech),"Management, UX, Business, Tech","Leadership, Communication",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
Product Manager (Tech),"Management, Business, Tech","Leadership, Communication",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
Product Manager (Tech),"Management, UX, Business, Tech","Leadership, Communication",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
Product Manager (Tech),"Management, Business, Tech","Leadership, Communication",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
Product Manager (Tech),"Management, UX, Strategy, Tech","Leadership, Empathy",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
Product Manager (Tech),"Management, UX, Business, Tech","Leadership, Empathy",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
Product Manager (Tech),"Management, Strategy, Business, Tech","Leadership, Empathy",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
Product Manager (Tech),"Management, UX, Business, Tech","Leadership, Empathy",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
Product Manager (Tech),"Management, Strategy, Business, Tech","Leadership, Empathy",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
Product Manager (Tech),"Management, UX, Strategy, Tech","Leadership, Communication",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
Product Manager (Tech),"Management, Strategy, Tech","Leadership, Communication",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
Product Manager (Tech),"Management, Strategy, Business, Tech","Leadership, Communication",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
Product Manager (Tech),"Management, UX, Business, Tech","Leadership, Empathy",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
Product Manager (Tech),"Management, Strategy, Business, Tech","Leadership, Empathy",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
Product Manager (Tech),"Management, Business, Tech","Leadership, Empathy",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
Product Manager (Tech),"Management, UX, Business, Tech","Leadership, Empathy",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
Product Manager (Tech),"Management, UX, Strategy, Tech","Leadership, Communication",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
Product Manager (Tech),"Management, UX, Business, Tech","Leadership, Communication",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
Product Manager (Tech),"Management, Strategy, Business, Tech","Leadership, Empathy",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
Product Manager (Tech),"Management, UX, Tech","Leadership, Communication",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
Product Manager (Tech),"Management, UX, Tech","Leadership, Communication",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
Product Manager (Tech),"Management, UX, Business, Tech","Leadership, Communication",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
Product Manager (Tech),"Management, Business, Tech","Leadership, Communication",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
Product Manager (Tech),"Management, UX, Strategy, Tech","Leadership, Empathy",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
Product Manager (Tech),"Management, UX, Tech","Leadership, Communication",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
Product Manager (Tech),"Management, UX, Business, Tech","Leadership, Communication",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
Product Manager (Tech),"Management, UX, Business, Tech","Leadership, Empathy",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
Product Manager (Tech),"Management, UX, Strategy, Tech","Leadership, Communication",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
Product Manager (Tech),"Management, Strategy, Tech","Leadership, Communication",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
Product Manager (Tech),"Management, UX, Tech","Leadership, Communication",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
Product Manager (Tech),"Management, Strategy, Tech","Leadership, Communication",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
Product Manager (Tech),"Management, UX, Business, Tech","Leadership, Communication",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
Product Manager (Tech),"Management, Business, Tech","Leadership, Empathy",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
Product Manager (Tech),"Management, Business, Tech","Leadership, Communication",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
Product Manager (Tech),"Management, Strategy, Business, Tech","Leadership, Communication",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
Product Manager (Tech),"Management, UX, Strategy, Tech","Leadership, Communication",Commerce,Bachelor's,Fast,Short (1-2 yrs),Medium
Product Manager (Tech),"Management, UX, Business, Tech","Leadership, Communication",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
Product Manager (Tech),"Management, Strategy, Tech","Leadership, Empathy",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
Product Manager (Tech),"Management, UX, Strategy, Tech","Leadership, Communication",Science,Bachelor's,Fast,Short (1-2 yrs),Medium
Product Manager (Tech),"Management, Strategy, Tech","Leadership, Communication",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
Product Manager (Tech),"Management, UX, Business, Tech","Leadership, Empathy",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
Product Manager (Tech),"Management, UX, Business, Tech","Leadership, Empathy",Arts,Bachelor's,Fast,Short (1-2 yrs),Low
Product Manager (Tech),"Management, UX, Strategy, Tech","Leadership, Empathy",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
Product Manager (Tech),"Management, UX, Strategy, Tech","Leadership, Communication",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
Product Manager (Tech),"Management, UX, Tech","Leadership, Empathy",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
Product Manager (Tech),"Management, UX, Strategy, Tech","Leadership, Communication",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
Product Manager (Tech),"Management, Strategy, Tech","Leadership, Communication",Science,Bachelor's,Fast,Short (1-2 yrs),Low
Product Manager (Tech),"Management, Strategy, Tech","Leadership, Communication",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
Product Manager (Tech),"Management, UX, Business, Tech","Leadership, Communication",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
Product Manager (Tech),"Management, UX, Strategy, Tech","Leadership, Empathy",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
Product Manager (Tech),"Management, Business, Tech","Leadership, Empathy",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
Product Manager (Tech),"Management, UX, Business, Tech","Leadership, Empathy",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
Product Manager (Tech),"Management, Strategy, Tech","Leadership, Empathy",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
Product Manager (Tech),"Management, UX, Tech","Leadership, Empathy",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
Product Manager (Tech),"Management, UX, Business, Tech","Leadership, Communication",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
Product Manager (Tech),"Management, UX, Strategy, Tech","Leadership, Empathy",Arts,Bachelor's,Fast,Short (1-2 yrs),Medium
Product Manager (Tech),"Management, Strategy, Business, Tech","Leadership, Empathy",Science,Bachelor's,Fast,Short (1-2 yrs),Low
Product Manager (Tech),"Management, UX, Tech","Leadership, Empathy",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
QA / Test Engineer,"Automation, Details, Logic, Tech","Patience, Focus",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
QA / Test Engineer,"Automation, Software, Tech","Patience, Focus",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
QA / Test Engineer,"Automation, Software, Tech","Patience, Focus",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
QA / Test Engineer,"Automation, Software, Tech","Patience, Focus",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
QA / Test Engineer,"Automation, Details, Tech","Patience, Attention to Detail",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
QA / Test Engineer,"Automation, Logic, Tech","Patience, Focus",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
QA / Test Engineer,"Automation, Software, Tech","Patience, Attention to Detail",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
QA / Test Engineer,"Automation, Software, Details, Tech","Patience, Attention to Detail",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
QA / Test Engineer,"Automation, Software, Tech","Patience, Attention to Detail",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
QA / Test Engineer,"Automation, Logic, Tech","Patience, Attention to Detail",Commerce,Bachelor's,Fast,Short (1-2 yrs),Medium
QA / Test Engineer,"Automation, Details, Logic, Tech","Patience, Focus",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
QA / Test Engineer,"Automation, Software, Details, Tech","Patience, Focus",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
QA / Test Engineer,"Automation, Software, Logic, Tech","Patience, Focus",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
QA / Test Engineer,"Automation, Details, Logic, Tech","Patience, Attention to Detail",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
QA / Test Engineer,"Automation, Details, Tech","Patience, Attention to Detail",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
QA / Test Engineer,"Automation, Logic, Tech","Patience, Attention to Detail",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
QA / Test Engineer,"Automation, Software, Details, Tech","Patience, Focus",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
QA / Test Engineer,"Automation, Details, Logic, Tech","Patience, Focus",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
QA / Test Engineer,"Automation, Software, Details, Tech","Patience, Attention to Detail",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
QA / Test Engineer,"Automation, Software, Logic, Tech","Patience, Attention to Detail",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
QA / Test Engineer,"Automation, Logic, Tech","Patience, Attention to Detail",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
QA / Test Engineer,"Automation, Software, Logic, Tech","Patience, Attention to Detail",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
QA / Test Engineer,"Automation, Software, Details, Tech","Patience, Attention to Detail",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
QA / Test Engineer,"Automation, Software, Tech","Patience, Focus",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
QA / Test Engineer,"Automation, Software, Details, Tech","Patience, Attention to Detail",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
QA / Test Engineer,"Automation, Details, Logic, Tech","Patience, Attention to Detail",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
QA / Test Engineer,"Automation, Software, Tech","Patience, Attention to Detail",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
QA / Test Engineer,"Automation, Software, Logic, Tech","Patience, Attention to Detail",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
QA / Test Engineer,"Automation, Software, Tech","Patience, Attention to Detail",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
QA / Test Engineer,"Automation, Software, Details, Tech","Patience, Focus",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
QA / Test Engineer,"Automation, Details, Logic, Tech","Patience, Attention to Detail",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
QA / Test Engineer,"Automation, Software, Details, Tech","Patience, Focus",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
QA / Test Engineer,"Automation, Details, Tech","Patience, Focus",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
QA / Test Engineer,"Automation, Details, Logic, Tech","Patience, Attention to Detail",Arts,Bachelor's,Fast,Short (1-2 yrs),Medium
QA / Test Engineer,"Automation, Software, Details, Tech","Patience, Focus",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
QA / Test Engineer,"Automation, Software, Details, Tech","Patience, Attention to Detail",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
QA / Test Engineer,"Automation, Software, Logic, Tech","Patience, Attention to Detail",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
QA / Test Engineer,"Automation, Logic, Tech","Patience, Attention to Detail",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
QA / Test Engineer,"Automation, Logic, Tech","Patience, Attention to Detail",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
QA / Test Engineer,"Automation, Software, Logic, Tech","Patience, Attention to Detail",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
QA / Test Engineer,"Automation, Software, Tech","Patience, Attention to Detail",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
QA / Test Engineer,"Automation, Details, Tech","Patience, Focus",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
QA / Test Engineer,"Automation, Details, Logic, Tech","Patience, Attention to Detail",Science,Bachelor's,Fast,Short (1-2 yrs),Medium
QA / Test Engineer,"Automation, Software, Logic, Tech","Patience, Focus",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
QA / Test Engineer,"Automation, Details, Tech","Patience, Attention to Detail",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
QA / Test Engineer,"Automation, Logic, Tech","Patience, Focus",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
QA / Test Engineer,"Automation, Software, Logic, Tech","Patience, Focus",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
QA / Test Engineer,"Automation, Details, Tech","Patience, Focus",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
QA / Test Engineer,"Automation, Details, Tech","Patience, Focus",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
QA / Test Engineer,"Automation, Software, Details, Tech","Patience, Attention to Detail",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
QA / Test Engineer,"Automation, Software, Details, Tech","Patience, Attention to Detail",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
QA / Test Engineer,"Automation, Software, Logic, Tech","Patience, Focus",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
QA / Test Engineer,"Automation, Logic, Tech","Patience, Attention to Detail",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
QA / Test Engineer,"Automation, Software, Details, Tech","Patience, Focus",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
QA / Test Engineer,"Automation, Logic, Tech","Patience, Attention to Detail",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
QA / Test Engineer,"Automation, Details, Logic, Tech","Patience, Focus",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
QA / Test Engineer,"Automation, Software, Logic, Tech","Patience, Focus",Science,Bachelor's,Fast,Short (1-2 yrs),Medium
QA / Test Engineer,"Automation, Software, Logic, Tech","Patience, Focus",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
QA / Test Engineer,"Automation, Details, Logic, Tech","Patience, Focus",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
QA / Test Engineer,"Automation, Logic, Tech","Patience, Attention to Detail",Commerce,Bachelor's,Fast,Short (1-2 yrs),Medium
QA / Test Engineer,"Automation, Logic, Tech","Patience, Attention to Detail",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
QA / Test Engineer,"Automation, Details, Logic, Tech","Patience, Focus",Arts,Bachelor's,Fast,Short (1-2 yrs),Low
QA / Test Engineer,"Automation, Details, Tech","Patience, Focus",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
QA / Test Engineer,"Automation, Software, Details, Tech","Patience, Focus",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
QA / Test Engineer,"Automation, Software, Logic, Tech","Patience, Attention to Detail",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
QA / Test Engineer,"Automation, Details, Tech","Patience, Attention to Detail",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
QA / Test Engineer,"Automation, Details, Tech","Patience, Attention to Detail",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
QA / Test Engineer,"Automation, Details, Tech","Patience, Attention to Detail",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
QA / Test Engineer,"Automation, Details, Tech","Patience, Attention to Detail",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
QA / Test Engineer,"Automation, Software, Tech","Patience, Focus",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
QA / Test Engineer,"Automation, Software, Logic, Tech","Patience, Focus",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
QA / Test Engineer,"Automation, Software, Tech","Patience, Attention to Detail",Arts,Bachelor's,Fast,Short (1-2 yrs),Medium
QA / Test Engineer,"Automation, Details, Tech","Patience, Attention to Detail",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
QA / Test Engineer,"Automation, Software, Tech","Patience, Attention to Detail",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
QA / Test Engineer,"Automation, Software, Tech","Patience, Attention to Detail",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
QA / Test Engineer,"Automation, Software, Details, Tech","Patience, Focus",Commerce,Bachelor's,Fast,Short (1-2 yrs),Medium
QA / Test Engineer,"Automation, Details, Logic, Tech","Patience, Focus",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
QA / Test Engineer,"Automation, Details, Tech","Patience, Focus",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
QA / Test Engineer,"Automation, Details, Logic, Tech","Patience, Attention to Detail",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
QA / Test Engineer,"Automation, Details, Logic, Tech","Patience, Attention to Detail",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
QA / Test Engineer,"Automation, Details, Tech","Patience, Attention to Detail",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
QA / Test Engineer,"Automation, Software, Logic, Tech","Patience, Focus",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
